fiscal_year,year,month,month_numeric,data_from_table,released_on,updated_on,data_source,data_url,period_date,total_aum_inr_crore,aum_held_corporates_inr_crore,aum_held_hnis_inr_crore,aum_held_retail_investors_inr_crore,aum_held_banks_inr_crore,pct_aum_held_corporates,pct_aum_held_hnis,pct_aum_held_retail_investors,pct_aum_held_banks
2022-23,2023,January,1,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-01-01,3962405.58962801,1563701.3725939714,1337321.835214611,1001145.2415226861,60237.14019674169,0.39463435461708285,0.33750251077658067,0.25266097043252794,0.015202164148571359
2022-23,2023,February,2,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-02-01,3946256.9301470905,1551831.4542327835,1337988.3060248052,997264.5249095317,59172.64497997038,0.3932413630693178,0.33905250715009416,0.2527115042335472,0.014994625547040799
2022-23,2023,March,3,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-03-01,3942030.669292548,1543782.671732514,1360538.6503502256,1007229.1500606698,30480.197149142317,0.39162117224460025,0.34513649549925823,0.2555102267231804,0.007732105532961875
2023-24,2023,April,4,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-04-01,4161821.6526842415,1648199.5313134599,1398306.4321395485,1047344.1617577381,67971.5274734956,0.3960283906568712,0.3359842273004865,0.2516552243612445,0.01633215768139804
2023-24,2023,May,5,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-05-01,4320468.35734787,1695010.4172580172,1439463.5907200226,1089847.0086683214,96147.34070150829,0.3923209886204336,0.33317304321229674,0.25225205198293055,0.022253916184338998
2023-24,2023,June,6,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-06-01,4439187.187549834,1752122.2972911075,1484489.0390835956,1141587.1063929382,60988.74478219354,0.39469439410104584,0.33440559642247136,0.25716129060622606,0.013738718870256895
2023-24,2023,July,7,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-07-01,4637564.647068829,1808552.4417811823,1530386.6429307777,1193123.7307046503,105501.8327473717,0.3899789176899727,0.32999791041146087,0.25727376791583134,0.022749404218883308
2023-24,2023,August,8,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-08-01,4663480.145236285,1806166.926456955,1557904.619105232,1207705.11063141,91703.49023389176,0.38730022862902996,0.33406481224040835,0.2589707842682836,0.019664175117710382
2023-24,2023,September,9,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-09-01,4657755.194639317,1771553.7744696485,1593192.1618971827,1236712.8684757082,56296.38979677838,0.3803449731554285,0.3420515023483442,0.2655169318256701,0.012086592670557434
2023-24,2023,October,10,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-10-01,4671687.8847823655,1780191.640194005,1585227.499436614,1217956.245671239,88312.49948050648,0.3810596264345551,0.33932650008583853,0.260710106434685,0.018903767044921194
2023-24,2023,November,11,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-11-01,4904992.481266825,1825107.6045133078,1679292.426978936,1305419.3884011214,95173.0613734599,0.3720918251116121,0.342363914601806,0.2661409560538138,0.01940330423276802
2023-24,2023,December,12,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2023-12-01,5077900.317325572,1856510.2763470847,1766675.341266598,1389620.6256597491,65094.074052138865,0.36560589226471296,0.34791453767589325,0.27366047752422884,0.012819092535164734
2023-24,2024,January,1,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-01-01,5274000.724283874,1933133.7268716965,1812056.7988169075,1436401.277985593,92408.92060967731,0.36654028467813404,0.3435829635884163,0.27235515372073327,0.017521598012716424
2023-24,2024,February,2,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-02-01,5454214.19286298,2006217.2807699344,1861751.1872147578,1470315.4960033942,115930.22887489366,0.36782884020124035,0.3413417811223697,0.2695742125286078,0.021255166147782056
2023-24,2024,March,3,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-03-01,5340194.673794335,1900531.137960654,1893613.5741410148,1493605.3051457598,52444.65654690625,0.3558917331772629,0.3545963564649522,0.27969117164871404,0.009820738709070896
2024-25,2024,April,4,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-04-01,5725898.036199298,2087914.719611275,1967518.722930691,1564661.7950647664,105802.79859256481,0.36464406219101636,0.3436174920496277,0.2732605060678566,0.018477939691499284
2024-25,2024,May,5,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-05-01,5891160.513382497,2159401.685171332,2016278.7610092266,1597520.6906946665,117959.37650727121,0.3665494566420292,0.3422549354119619,0.2711724942930517,0.020023113652957166
2024-25,2024,June,6,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-06-01,6115581.897032846,2175248.6005646773,2143334.223731056,1723056.2079669212,73942.8647701906,0.3556895545164824,0.3504710197358255,0.28174852973564335,0.012090896012048526
2024-25,2024,July,7,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-07-01,6496653.071524209,2317283.729072029,2249725.342177346,1817285.3881119597,112358.61216287405,0.3566888524845241,0.3462898999545203,0.2797264019033724,0.01729484565758305
2024-25,2024,August,8,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-08-01,6670305.159636576,2363509.188418991,2308890.8957823315,1858254.8825305796,139650.19290467215,0.35433299254749,0.3461447175991164,0.27858618729698786,0.020936102556405507
2024-25,2024,September,9,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-09-01,6709259.132096773,2323047.4959252467,2376185.0300277406,1915811.0362604286,94215.56988335785,0.346245010095362,0.3541650401696643,0.2855473307172294,0.014042619017744463
2024-25,2024,October,10,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-10-01,6725614.647751559,2393390.3937945995,2328149.5237611835,1848255.8816421106,155818.84855366472,0.3558619574784491,0.3461615994516587,0.2748084715588041,0.023167971511088067
2024-25,2024,November,11,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-11-01,6808101.169813883,2429918.9503257503,2361255.8482486247,1868642.9570521219,148283.41418738503,0.3569158109899502,0.3468303113235281,0.27447344133741863,0.021780436349103014
2024-25,2024,December,12,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2024-12-01,6693032.101716643,2335704.4530795086,2356319.6521450216,1886955.0496518177,114052.94684029493,0.3489755341947997,0.3520556328335356,0.2819282831719644,0.017040549799700256
2024-25,2025,January,1,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2025-01-01,6725449.718401931,2425648.63222226,2317191.796187452,1825219.2069145879,157390.08307763183,0.36066712766958736,0.3445407955169505,0.27138991195198287,0.023402164861479346
2024-25,2025,February,2,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2025-02-01,6453493.878371341,2385020.252389234,2217266.815326173,1709519.382186289,141687.4284696446,0.36957039044889245,0.3435761863441546,0.26489827284344114,0.021955150363511627
2024-25,2025,March,3,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2025-03-01,6574287.272123277,2334958.8774523716,2327938.1017340217,1826181.2728922481,85209.02004463624,0.3551653252746068,0.354097410924694,0.2777763120628667,0.012960951737832495
